country,state,district,year,dyid,sulfate,arsenic,carbonate,calcium,chloride,electricalconductivity,fluorine,iron,hydrogencarbonate,potassium,magnesium,nitrate,sodium,percentageofsodium,phosphateion,residualsodiumcarbonate,sodiumabsorptionratio,silicondioxide,hardnesstotal,alkalinitytotal,totaldissolvedsolids,potentialofhydrogen,SDP,SDP_NORM,ginivalue,SDP_sq,SDP_cube,north,northeast,east,central,west,south
INDIA,BIHAR,NAWADA,2013,NAWADA2013,32.016666,,22.0,26.716665,101.06667,748.16669,0.505,,164.7,36.516666,28.6,27.666666,65.5,,,1.8666667,1.9816667,,184.16667,,,8.3783331,246915.0,246915.0,0.16,60967017225.0,1.5053671058110874e+16,,,1.0,,,
INDIA,BIHAR,NAWADA,2014,NAWADA2014,,,,,,,,,,,,,,,,,,,,,,,255739.0,255739.0,0.16,65402436121.0,1.672595361114842e+16,,,1.0,,,
INDIA,BIHAR,NAWADA,2015,NAWADA2015,,,,,,,,,,,,,,,,,,,,,,,269200.0,269200.0,0.16,72468640000.0,1.9508557888e+16,,,1.0,,,
INDIA,BIHAR,NAWADA,2016,NAWADA2016,29.176111,,5.0,35.222221,54.275555,682.27777,0.49882352,0.0,263.04721,13.845,29.533333,25.236111,58.74778,,0.0,0.0,0.0,17.662777,210.0,0.0,452.28531,7.9855556,289265.0,289265.0,0.16,83674240225.0,2.4204029098684624e+16,,,1.0,,,
INDIA,BIHAR,NAWADA,2017,NAWADA2017,,,,,,,,,,,,,,,,,,,,,,,312605.0,312605.0,0.16,97721886025.0,3.0548350180845124e+16,,,1.0,,,
INDIA,BIHAR,NAWADA,2018,NAWADA2018,,,,,,,,,,,,,,,,,,,,,,,345545.0,345545.0,0.16,119401347025.0,4.125853845775362e+16,,,1.0,,,
INDIA,BIHAR,PATNA,2000,PATNA2000,,,36.857143,37.142857,89.14286,1005.7143,,,269.0,34.57143,32.118572,,97.0,,,3.8636773,2.8930442,,227.28572,,,8.6328573,53656.0,110615.1637,0.34,12235714440.377798,1353455555808844.2,,,1.0,,,
INDIA,BIHAR,PATNA,2001,PATNA2001,,,26.0,38.285713,86.14286,958.57141,,,272.85715,2.5857143,40.57143,,90.14286,,,4.7066669,2.5028572,,262.57144,,,8.5685711,50579.0,104271.7378,0.34,10872595303.83195,1133704406726676.5,,,1.0,,,
INDIA,BIHAR,PATNA,2002,PATNA2002,,,,,,873.0,,,,,,,,,,,,,,,,7.8600001,56975.0,117457.4876,0.34,13796261393.304152,1620474201530381.0,,,1.0,,,
INDIA,BIHAR,PATNA,2003,PATNA2003,,,,,,,,,,,,,,,,,,,,,,,53301.0,109883.3092,0.34,12074341640.742804,1326768615896177.0,,,1.0,,,
INDIA,BIHAR,PATNA,2004,PATNA2004,,,,,,,,,,,,,,,,,,,,,,,60045.0,123786.4825,0.34,15323093249.722803,1896791814402680.0,,,1.0,,,
INDIA,BIHAR,PATNA,2005,PATNA2005,,,0.0,27.0,75.5,762.5,,,249.0,2.325,31.035,,73.25,,,2.4199998,2.3050001,,195.0,,,7.9299998,68419.0,120702.7142,0.34,14569145215.24688,1758535371054242.0,,,1.0,,,
INDIA,BIHAR,PATNA,2006,PATNA2006,,,,,,,,,,,,,,,,,,,,,,,80260.0,141592.2454,0.34,20048363957.413822,2838692869326654.0,,,1.0,,,
INDIA,BIHAR,PATNA,2007,PATNA2007,,,57.0,28.342857,89.671425,883.14288,,,363.41428,6.1285715,47.279999,,89.428574,,,10.77,2.4057143,,265.0,435.57144,,8.2271433,84415.0,148922.3698,0.34,22177872226.847942,3302781289143799.5,,,1.0,,,
INDIA,BIHAR,PATNA,2008,PATNA2008,,,5.5,20.5,48.75,721.91669,,,233.33333,3.075,20.809166,,67.25,,,3.6844444,2.5208333,,137.08333,,,8.04,97284.0,171625.4673,0.34,29455301025.943367,5055279803039699.0,,,1.0,,,
INDIA,BIHAR,PATNA,2009,PATNA2009,,,0.0,39.666668,87.666664,976.0,,,282.66666,2.25,47.231667,,82.166664,,,1.6900001,2.1116667,,293.33334,,,,101938.0,179835.9122,0.34,32340955316.806107,5816065200817266.0,,,1.0,,,
INDIA,BIHAR,PATNA,2010,PATNA2010,,,0.0,48.0,53.242859,723.57141,,,323.28571,2.2571428,21.714285,,65.714287,,,3.1000001,1.8871429,,209.28572,,,7.77,117503.0,207295.2107,0.34,42971304379.157394,8907745595331264.0,,,1.0,,,
INDIA,BIHAR,PATNA,2011,PATNA2011,,,0.0,61.0,50.5,875.0,,,369.25,3.54,21.955,,88.0,,,3.26,2.3674998,,242.5,,,7.7375002,129521.0,228497.0,0.34,52210879009.0,1.1930029220919472e+16,,,1.0,,,
INDIA,BIHAR,PATNA,2012,PATNA2012,,,17.333334,25.829332,57.675999,678.22223,,,206.75545,6.2455554,26.237778,,73.111115,,,3.0999999,2.438889,,172.22223,,,8.3633337,236933.0,236933.0,0.34,56137246489.0,1.3300766222378238e+16,,,1.0,,,
INDIA,BIHAR,PATNA,2013,PATNA2013,43.788891,,7.3333335,52.783333,89.299995,923.05554,0.43444443,,317.52777,10.955556,43.213333,10.472222,66.57222,,,2.9460001,1.8561112,,309.5,,,7.856111,246915.0,246915.0,0.34,60967017225.0,1.5053671058110874e+16,,,1.0,,,
INDIA,BIHAR,PATNA,2014,PATNA2014,,,,,,,,,,,,,,,,,,,,,,,255739.0,255739.0,0.34,65402436121.0,1.672595361114842e+16,,,1.0,,,
INDIA,BIHAR,PATNA,2015,PATNA2015,,,,,,,,,,,,,,,,,,,,,,,269200.0,269200.0,0.34,72468640000.0,1.9508557888e+16,,,1.0,,,
INDIA,BIHAR,PATNA,2016,PATNA2016,30.520159,,5.8730159,43.682541,59.576065,693.06348,0.70968252,0.0,259.10144,10.10873,23.06889,7.8661904,55.726509,,0.002222222,0.0,0.0,8.1340742,205.31746,0.0,453.13098,7.9030161,289265.0,289265.0,0.34,83674240225.0,2.4204029098684624e+16,,,1.0,,,
INDIA,BIHAR,PATNA,2017,PATNA2017,,,,,,,,,,,,,,,,,,,,,,,312605.0,312605.0,0.34,97721886025.0,3.0548350180845124e+16,,,1.0,,,
INDIA,BIHAR,PATNA,2018,PATNA2018,,,,,,,,,,,,,,,,,,,,,,,345545.0,345545.0,0.34,119401347025.0,4.125853845775362e+16,,,1.0,,,
INDIA,BIHAR,PURNIA,2000,PURNIA2000,,,22.5,52.5,52.5,523.5,,,228.75,10.025,19.575001,,37.25,,,0.90365112,1.1192456,,212.5,,,8.4750004,53656.0,110615.1637,0.18,12235714440.377798,1353455555808844.2,,,1.0,,,
INDIA,BIHAR,PURNIA,2001,PURNIA2001,,,8.0,26.0,21.333334,270.0,,,95.666664,7.4666667,7.6666665,,11.2,,,0.22,0.51333332,,96.666664,,,7.9166665,50579.0,104271.7378,0.18,10872595303.83195,1133704406726676.5,,,1.0,,,
INDIA,BIHAR,PURNIA,2002,PURNIA2002,,,,,,669.0,,,,,,,,,,,,,,,,8.9300003,56975.0,117457.4876,0.18,13796261393.304152,1620474201530381.0,,,1.0,,,
INDIA,BIHAR,PURNIA,2003,PURNIA2003,,,,,,625.0,0.61499995,,,,,,,,,,,,,,,6.73,53301.0,109883.3092,0.18,12074341640.742804,1326768615896177.0,,,1.0,,,
INDIA,BIHAR,PURNIA,2004,PURNIA2004,,,0.0,46.285713,75.0,620.0,,,244.28572,23.942858,20.142857,,38.714287,,,1.1333333,1.2,,199.71428,,,7.722857,60045.0,123786.4825,0.18,15323093249.722803,1896791814402680.0,,,1.0,,,
INDIA,BIHAR,PURNIA,2005,PURNIA2005,,,0.0,45.200001,85.400002,698.0,0.23799999,,201.2,34.560001,19.021999,30.0,45.599998,,,0.38,1.392,,191.0,,,7.9960003,68419.0,120702.7142,0.18,14569145215.24688,1758535371054242.0,,,1.0,,,
INDIA,BIHAR,PURNIA,2006,PURNIA2006,,,,,,,,,,,,,,,,,,,,,,,80260.0,141592.2454,0.18,20048363957.413822,2838692869326654.0,,,1.0,,,
INDIA,BIHAR,PURNIA,2007,PURNIA2007,,,30.0,45.666668,73.5,586.66669,,,185.0,7.0166669,13.466667,,49.233334,,,0.38,1.5333333,,169.16667,159.98334,,8.1466665,84415.0,148922.3698,0.18,22177872226.847942,3302781289143799.5,,,1.0,,,
INDIA,BIHAR,PURNIA,2008,PURNIA2008,,,15.0,30.0,138.60001,790.79999,,,169.60001,12.24,18.344,,130.2,,,2.0,4.158,,150.0,,,8.4619999,97284.0,171625.4673,0.18,29455301025.943367,5055279803039699.0,,,1.0,,,
INDIA,BIHAR,PURNIA,2009,PURNIA2009,,,4.0,49.0,74.0,721.66669,,,241.0,11.3,22.976667,,52.5,,,1.22,1.54,,216.66667,,,,101938.0,179835.9122,0.18,32340955316.806107,5816065200817266.0,,,1.0,,,
INDIA,BIHAR,PURNIA,2010,PURNIA2010,,,,,,,,,,,,,,,,,,,,,,,117503.0,207295.2107,0.18,42971304379.157394,8907745595331264.0,,,1.0,,,
INDIA,BIHAR,PURNIA,2011,PURNIA2011,,,0.0,35.42857,93.822861,792.0,,,267.52856,31.799999,27.83,,57.714287,,,2.25,1.6885715,,202.85715,,,7.3057141,129521.0,228497.0,0.18,52210879009.0,1.1930029220919472e+16,,,1.0,,,
INDIA,BIHAR,PURNIA,2012,PURNIA2012,47.522858,,0.0,38.812859,102.49572,407.85715,0.31571427,,248.57143,,28.595715,,,,,0.44,,,213.57143,,,7.4299998,236933.0,236933.0,0.18,56137246489.0,1.3300766222378238e+16,,,1.0,,,
INDIA,BIHAR,PURNIA,2013,PURNIA2013,18.129999,,0.0,34.799999,97.5,920.79999,0.23400001,,295.23999,53.130001,31.877001,38.220001,70.559998,,,2.2857141,2.05,,218.0,,,7.4429998,246915.0,246915.0,0.18,60967017225.0,1.5053671058110874e+16,,,1.0,,,
INDIA,BIHAR,PURNIA,2014,PURNIA2014,,,,,,,,,,,,,,,,,,,,,,,255739.0,255739.0,0.18,65402436121.0,1.672595361114842e+16,,,1.0,,,
INDIA,BIHAR,PURNIA,2015,PURNIA2015,,,,,,,,,,,,,,,,,,,,,,,269200.0,269200.0,0.18,72468640000.0,1.9508557888e+16,,,1.0,,,
INDIA,BIHAR,PURNIA,2016,PURNIA2016,16.99,,0.0,23.222221,72.298996,683.33331,0.095555559,0.0,240.34,9.2427778,24.111111,18.438889,83.191109,,0.005,0.0,0.0,13.507778,158.61111,0.0,0.0,7.9277778,289265.0,289265.0,0.18,83674240225.0,2.4204029098684624e+16,,,1.0,,,
INDIA,BIHAR,PURNIA,2017,PURNIA2017,,,,,,,,,,,,,,,,,,,,,,,312605.0,312605.0,0.18,97721886025.0,3.0548350180845124e+16,,,1.0,,,
INDIA,BIHAR,PURNIA,2018,PURNIA2018,,,,,,,,,,,,,,,,,,,,,,,345545.0,345545.0,0.18,119401347025.0,4.125853845775362e+16,,,1.0,,,
INDIA,BIHAR,ROHTAS,2000,ROHTAS2000,,,,,,,,,,,,,,,,,,,,,,,53656.0,110615.1637,0.23,12235714440.377798,1353455555808844.2,,,1.0,,,
INDIA,BIHAR,ROHTAS,2001,ROHTAS2001,,,,,,,,,,,,,,,,,,,,,,,50579.0,104271.7378,0.23,10872595303.83195,1133704406726676.5,,,1.0,,,
INDIA,BIHAR,ROHTAS,2002,ROHTAS2002,,,,,,489.11111,,,,,,,,,,,,,,,,8.6955557,56975.0,117457.4876,0.23,13796261393.304152,1620474201530381.0,,,1.0,,,
INDIA,BIHAR,ROHTAS,2003,ROHTAS2003,,,,,,,,,,,,,,,,,,,,,,,53301.0,109883.3092,0.23,12074341640.742804,1326768615896177.0,,,1.0,,,
INDIA,BIHAR,ROHTAS,2004,ROHTAS2004,,,0.0,30.333334,156.33333,963.33331,,,443.0,2.2333333,63.0,,66.666664,,,3.1399999,1.64,,338.0,,,7.4133334,60045.0,123786.4825,0.23,15323093249.722803,1896791814402680.0,,,1.0,,,
INDIA,BIHAR,ROHTAS,2005,ROHTAS2005,,,4.0,38.0,121.75,925.0,0.52749997,,170.75,1.9649999,33.419998,,83.75,,,0.80000001,2.2325001,,232.5,,,8.2250004,68419.0,120702.7142,0.23,14569145215.24688,1758535371054242.0,,,1.0,,,
INDIA,BIHAR,ROHTAS,2006,ROHTAS2006,,,,,,,,,,,,,,,,,,,,,,,80260.0,141592.2454,0.23,20048363957.413822,2838692869326654.0,,,1.0,,,
INDIA,BIHAR,ROHTAS,2007,ROHTAS2007,,,34.799999,20.799999,47.799999,590.20001,,,145.0,1.64,16.74,,71.980003,,,4.3600001,2.964,,120.0,176.88,,8.5900002,84415.0,148922.3698,0.23,22177872226.847942,3302781289143799.5,,,1.0,,,
INDIA,BIHAR,ROHTAS,2008,ROHTAS2008,,,0.0,46.0,29.275,455.75,,,224.25,1.6,20.3675,,24.25,,,0.1,0.745,,198.75,,,8.2699995,97284.0,171625.4673,0.23,29455301025.943367,5055279803039699.0,,,1.0,,,
INDIA,BIHAR,ROHTAS,2009,ROHTAS2009,,,0.0,54.0,245.0,1062.0,,,104.0,3.8,41.400002,,195.0,,,,4.8499999,,305.0,,,,101938.0,179835.9122,0.23,32340955316.806107,5816065200817266.0,,,1.0,,,
INDIA,BIHAR,ROHTAS,2010,ROHTAS2010,,,0.0,33.333332,79.055557,750.22223,,,260.33334,2.0999999,42.722221,,41.333332,,,1.63,1.1544445,,275.66666,,,,117503.0,207295.2107,0.23,42971304379.157394,8907745595331264.0,,,1.0,,,
INDIA,BIHAR,ROHTAS,2011,ROHTAS2011,,,0.0,38.727272,79.5,730.63635,,,257.90909,2.1436365,40.076363,,43.909092,,,1.1633333,1.2072728,,261.45456,,,7.5,129521.0,228497.0,0.23,52210879009.0,1.1930029220919472e+16,,,1.0,,,
INDIA,BIHAR,ROHTAS,2012,ROHTAS2012,38.40625,,0.0,24.241249,81.456245,571.25,0.35374999,,202.5,,42.471249,,,,,2.1900001,,,229.5,,,7.44625,236933.0,236933.0,0.23,56137246489.0,1.3300766222378238e+16,,,1.0,,,
INDIA,BIHAR,ROHTAS,2013,ROHTAS2013,19.523077,,1.1538461,23.538462,76.627693,704.69232,0.36076924,,241.65385,9.2076921,30.535385,14.9,74.984612,,,2.1355555,2.3992307,,184.61539,,,7.9576921,246915.0,246915.0,0.23,60967017225.0,1.5053671058110874e+16,,,1.0,,,
INDIA,BIHAR,ROHTAS,2014,ROHTAS2014,,,,,,,,,,,,,,,,,,,,,,,255739.0,255739.0,0.23,65402436121.0,1.672595361114842e+16,,,1.0,,,
INDIA,BIHAR,ROHTAS,2015,ROHTAS2015,,,,,,,,,,,,,,,,,,,,,,,269200.0,269200.0,0.23,72468640000.0,1.9508557888e+16,,,1.0,,,
INDIA,BIHAR,ROHTAS,2016,ROHTAS2016,20.855833,,1.0,34.666668,48.028332,603.70831,0.25208333,,226.25208,4.7945833,25.05625,12.73375,37.307499,,0.0025,,,6.7029166,190.625,,451.85001,8.0054169,289265.0,289265.0,0.23,83674240225.0,2.4204029098684624e+16,,,1.0,,,
INDIA,BIHAR,ROHTAS,2017,ROHTAS2017,,,,,,,,,,,,,,,,,,,,,,,312605.0,312605.0,0.23,97721886025.0,3.0548350180845124e+16,,,1.0,,,
INDIA,BIHAR,ROHTAS,2018,ROHTAS2018,,,,,,,,,,,,,,,,,,,,,,,345545.0,345545.0,0.23,119401347025.0,4.125853845775362e+16,,,1.0,,,
INDIA,BIHAR,SAHARSA,2000,SAHARSA2000,,,16.0,55.5,30.0,542.75,,,271.25,5.0250001,26.75,,36.0,,,1.6533333,1.0,,248.75,,,8.3874998,53656.0,110615.1637,0.23,12235714440.377798,1353455555808844.2,,,1.0,,,
INDIA,BIHAR,SAHARSA,2001,SAHARSA2001,,,,,,,,,,,,,,,,,,,,,,,50579.0,104271.7378,0.23,10872595303.83195,1133704406726676.5,,,1.0,,,
INDIA,BIHAR,SAHARSA,2002,SAHARSA2002,,,,,,,,,,,,,,,,,,,,,,,56975.0,117457.4876,0.23,13796261393.304152,1620474201530381.0,,,1.0,,,
INDIA,BIHAR,SAHARSA,2003,SAHARSA2003,,,,,,510.0,0.43666667,,,,,,,,,,,,,,,7.5733333,53301.0,109883.3092,0.23,12074341640.742804,1326768615896177.0,,,1.0,,,
INDIA,BIHAR,SAHARSA,2004,SAHARSA2004,,,,,,,,,,,,,,,,,,,,,,,60045.0,123786.4825,0.23,15323093249.722803,1896791814402680.0,,,1.0,,,
INDIA,BIHAR,SAHARSA,2005,SAHARSA2005,,,0.0,41.0,78.25,995.0,,,314.5,23.575001,46.852501,,75.25,,,,1.7724999,,295.0,,,7.7025003,68419.0,120702.7142,0.23,14569145215.24688,1758535371054242.0,,,1.0,,,
INDIA,BIHAR,SAHARSA,2006,SAHARSA2006,,,,,,,,,,,,,,,,,,,,,,,80260.0,141592.2454,0.23,20048363957.413822,2838692869326654.0,,,1.0,,,
INDIA,BIHAR,SAHARSA,2007,SAHARSA2007,,,,40.0,35.474998,408.0,,,152.5,13.15,9.1000004,,28.75,,,,1.085,,137.5,125.0,,7.8200002,84415.0,148922.3698,0.23,22177872226.847942,3302781289143799.5,,,1.0,,,
INDIA,BIHAR,SAHARSA,2008,SAHARSA2008,,,0.0,49.142857,54.285713,602.14288,,,241.57143,15.714286,17.771429,,50.0,,,1.0039999,1.49,,195.71428,,,8.1742859,97284.0,171625.4673,0.23,29455301025.943367,5055279803039699.0,,,1.0,,,
INDIA,BIHAR,SAHARSA,2009,SAHARSA2009,,,15.0,60.5,55.666668,691.66669,,,224.5,12.05,23.084999,,30.666666,,,0.38,0.82999998,,246.66667,,,,101938.0,179835.9122,0.23,32340955316.806107,5816065200817266.0,,,1.0,,,
INDIA,BIHAR,SAHARSA,2010,SAHARSA2010,,,0.0,53.599998,40.400002,678.0,,,296.60001,10.1,26.74,,29.799999,,,0.21000001,0.79400003,,244.0,,,,117503.0,207295.2107,0.23,42971304379.157394,8907745595331264.0,,,1.0,,,
INDIA,BIHAR,SAHARSA,2011,SAHARSA2011,,,0.0,33.714287,29.285715,585.0,,,300.71429,9.742857,27.481428,,37.142857,,,1.9657143,1.1414286,,197.14285,,,6.9685712,129521.0,228497.0,0.23,52210879009.0,1.1930029220919472e+16,,,1.0,,,
INDIA,BIHAR,SAHARSA,2012,SAHARSA2012,,,0.0,12.8,41.75,598.59998,,,222.75,13.24,42.688,,29.879999,,,0.28,0.84000003,,207.0,,,7.6360002,236933.0,236933.0,0.23,56137246489.0,1.3300766222378238e+16,,,1.0,,,
INDIA,BIHAR,SAHARSA,2013,SAHARSA2013,13.9,,7.5,11.636364,66.718185,639.45453,1.013,,216.29091,25.772728,38.889999,12.672728,39.827274,,,1.0628572,1.2690909,,189.09091,,,8.3236361,246915.0,246915.0,0.23,60967017225.0,1.5053671058110874e+16,,,1.0,,,
INDIA,BIHAR,SAHARSA,2014,SAHARSA2014,,,,,,,,,,,,,,,,,,,,,,,255739.0,255739.0,0.23,65402436121.0,1.672595361114842e+16,,,1.0,,,
INDIA,BIHAR,SAHARSA,2015,SAHARSA2015,,,,,,,,,,,,,,,,,,,,,,,269200.0,269200.0,0.23,72468640000.0,1.9508557888e+16,,,1.0,,,
INDIA,BIHAR,SAHARSA,2016,SAHARSA2016,29.221428,,4.5,51.57143,65.821426,783.21429,0.14214286,,301.14285,10.2,36.442856,9.9250002,42.214287,,0.0,,,5.992857,280.71429,,517.54999,8.0792856,289265.0,289265.0,0.23,83674240225.0,2.4204029098684624e+16,,,1.0,,,
INDIA,BIHAR,SAHARSA,2017,SAHARSA2017,,,,,,,,,,,,,,,,,,,,,,,312605.0,312605.0,0.23,97721886025.0,3.0548350180845124e+16,,,1.0,,,
INDIA,BIHAR,SAHARSA,2018,SAHARSA2018,,,,,,,,,,,,,,,,,,,,,,,345545.0,345545.0,0.23,119401347025.0,4.125853845775362e+16,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2000,SAMASTIPUR2000,,,,,,,,,,,,,,,,,,,,,,,53656.0,110615.1637,0.2,12235714440.377798,1353455555808844.2,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2001,SAMASTIPUR2001,,,0.0,42.0,323.0,2200.0,,,378.0,101.0,91.0,,200.0,,,,3.97,,480.0,,,8.2799997,50579.0,104271.7378,0.2,10872595303.83195,1133704406726676.5,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2002,SAMASTIPUR2002,,,,,,772.25,,,,,,,,,,,,,,,,8.5174999,56975.0,117457.4876,0.2,13796261393.304152,1620474201530381.0,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2003,SAMASTIPUR2003,,,,,,,,,,,,,,,,,,,,,,,53301.0,109883.3092,0.2,12074341640.742804,1326768615896177.0,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2004,SAMASTIPUR2004,,,0.0,58.5,206.0,1362.5,,,457.0,62.0,58.5,,186.0,,,1.38,3.9050002,,391.0,,,7.3400002,60045.0,123786.4825,0.2,15323093249.722803,1896791814402680.0,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2005,SAMASTIPUR2005,,,,,,,,,,,,,,,,,,,,,,,68419.0,120702.7142,0.2,14569145215.24688,1758535371054242.0,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2006,SAMASTIPUR2006,,,32.0,31.714285,106.57143,1077.1428,,,203.67143,4.0857143,54.967144,,97.571426,,,1.3975005,2.4157629,,305.0,,,8.2057142,80260.0,141592.2454,0.2,20048363957.413822,2838692869326654.0,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2007,SAMASTIPUR2007,,,,,,,,,,,,,,,,,,,,,,,84415.0,148922.3698,0.2,22177872226.847942,3302781289143799.5,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2008,SAMASTIPUR2008,,,0.0,52.0,21.0,950.0,,,470.0,3.9000001,47.0,,58.0,,,2.48,1.4,,325.0,,,7.8000002,97284.0,171625.4673,0.2,29455301025.943367,5055279803039699.0,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2009,SAMASTIPUR2009,,,6.0,37.0,158.0,1279.5,,,289.75,41.075001,66.022499,,145.0,,,,3.23,,363.75,,,,101938.0,179835.9122,0.2,32340955316.806107,5816065200817266.0,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2010,SAMASTIPUR2010,,,0.0,68.0,230.0,1722.0,,,488.0,7.0,75.0,,165.0,,,,3.28,,480.0,,,,117503.0,207295.2107,0.2,42971304379.157394,8907745595331264.0,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2011,SAMASTIPUR2011,,,1.5,25.6,119.104,1144.0,,,421.89001,10.09,73.701996,,82.400002,,,2.1800001,1.862,,367.0,,,8.1660004,129521.0,228497.0,0.2,52210879009.0,1.1930029220919472e+16,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2012,SAMASTIPUR2012,,,1.2,60.799999,126.172,1224.4,,,298.88,12.6,59.104,,88.400002,,,0.89999998,1.738,,398.0,,,7.8919997,236933.0,236933.0,0.2,56137246489.0,1.3300766222378238e+16,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2013,SAMASTIPUR2013,146.11111,,0.0,76.444443,68.466667,1220.5555,0.41333333,,456.77777,6.0111113,62.716667,16.444445,109.33334,,,3.1900001,2.2144444,,384.55554,,,7.54,246915.0,246915.0,0.2,60967017225.0,1.5053671058110874e+16,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2014,SAMASTIPUR2014,,,,,,,,,,,,,,,,,,,,,,,255739.0,255739.0,0.2,65402436121.0,1.672595361114842e+16,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2015,SAMASTIPUR2015,,,,,,,,,,,,,,,,,,,,,,,269200.0,269200.0,0.2,72468640000.0,1.9508557888e+16,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2016,SAMASTIPUR2016,,,,,,,,,,,,,,,,,,,,,,,289265.0,289265.0,0.2,83674240225.0,2.4204029098684624e+16,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2017,SAMASTIPUR2017,,,,,,,,,,,,,,,,,,,,,,,312605.0,312605.0,0.2,97721886025.0,3.0548350180845124e+16,,,1.0,,,
INDIA,BIHAR,SAMASTIPUR,2018,SAMASTIPUR2018,,,,,,,,,,,,,,,,,,,,,,,345545.0,345545.0,0.2,119401347025.0,4.125853845775362e+16,,,1.0,,,
INDIA,BIHAR,SARAN,2000,SARAN2000,,,,,,,,,,,,,,,,,,,,,,,53656.0,110615.1637,0.23,12235714440.377798,1353455555808844.2,,,1.0,,,
INDIA,BIHAR,SARAN,2001,SARAN2001,,,0.0,36.0,121.0,1540.0,,,616.0,37.799999,96.0,,101.0,,,1.9723899,1.9152951,,485.0,,,7.3200002,50579.0,104271.7378,0.23,10872595303.83195,1133704406726676.5,,,1.0,,,
INDIA,BIHAR,SARAN,2002,SARAN2002,,,,,,803.33331,,,,,,,,,,,,,,,,8.5022221,56975.0,117457.4876,0.23,13796261393.304152,1620474201530381.0,,,1.0,,,
INDIA,BIHAR,SARAN,2003,SARAN2003,,,,,,,,,,,,,,,,,,,,,,,53301.0,109883.3092,0.23,12074341640.742804,1326768615896177.0,,,1.0,,,
INDIA,BIHAR,SARAN,2004,SARAN2004,,,,,,,,,,,,,,,,,,,,,,,60045.0,123786.4825,0.23,15323093249.722803,1896791814402680.0,,,1.0,,,
INDIA,BIHAR,SARAN,2005,SARAN2005,,,0.0,46.0,19.5,485.0,0.40000001,,204.0,1.95,14.645,12.0,25.0,,,,0.84000003,,175.0,,,7.835,68419.0,120702.7142,0.23,14569145215.24688,1758535371054242.0,,,1.0,,,
INDIA,BIHAR,SARAN,2006,SARAN2006,,,,,,,,,,,,,,,,,,,,,,,80260.0,141592.2454,0.23,20048363957.413822,2838692869326654.0,,,1.0,,,
INDIA,BIHAR,SARAN,2007,SARAN2007,,,18.0,54.666668,58.033333,890.0,,,270.33334,3.8333333,33.666668,,71.0,,,0.83999997,1.7633333,,275.0,231.60001,,8.1166668,84415.0,148922.3698,0.23,22177872226.847942,3302781289143799.5,,,1.0,,,
INDIA,BIHAR,SARAN,2008,SARAN2008,,,0.0,73.800003,109.0,1090.0,,,343.60001,13.46,43.200001,,68.800003,,,1.2466667,1.477,,362.0,,,7.783,97284.0,171625.4673,0.23,29455301025.943367,5055279803039699.0,,,1.0,,,
INDIA,BIHAR,SARAN,2009,SARAN2009,,,11.142858,59.42857,175.57143,1317.1428,,,281.57144,13.885715,43.285713,,169.0,,,2.1500001,3.8199999,,327.14285,,,,101938.0,179835.9122,0.23,32340955316.806107,5816065200817266.0,,,1.0,,,
INDIA,BIHAR,SARAN,2010,SARAN2010,,,0.0,37.25,70.525002,891.375,,,359.875,3.9375,38.6875,,61.0,,,2.2457142,1.5912501,,251.875,,,,117503.0,207295.2107,0.23,42971304379.157394,8907745595331264.0,,,1.0,,,
INDIA,BIHAR,SARAN,2011,SARAN2011,,,6.0,62.0,132.87143,1285.2858,,,439.20001,30.342857,60.685715,,101.85714,,,2.9949999,2.1314287,,404.28571,,,8.4099998,129521.0,228497.0,0.23,52210879009.0,1.1930029220919472e+16,,,1.0,,,
INDIA,BIHAR,SARAN,2012,SARAN2012,,,0.89999998,18.200001,130.158,1059.3,,,480.16,35.599998,48.299999,,112.2,,,7.8844447,3.211,,244.2,,,7.4349999,236933.0,236933.0,0.23,56137246489.0,1.3300766222378238e+16,,,1.0,,,
INDIA,BIHAR,SARAN,2013,SARAN2013,25.268751,,0.5625,38.5,76.449997,984.6875,0.49875,,386.96249,31.8125,34.03125,33.3125,96.3125,,,4.8128572,2.8187499,,236.25,,,7.475625,246915.0,246915.0,0.23,60967017225.0,1.5053671058110874e+16,,,1.0,,,
INDIA,BIHAR,SARAN,2014,SARAN2014,,,,,,,,,,,,,,,,,,,,,,,255739.0,255739.0,0.23,65402436121.0,1.672595361114842e+16,,,1.0,,,
